N,P,K,temperature,humidity,ph,rainfall,label
53.34,39.07,130.83,32.82,88.6,6.83,3370.75,taro
106.16,21.76,109.99,34.91,87.04,6.76,1575.98,taro
102.31,39.42,83.66,20.39,76.5,6.83,3170.33,taro
105.17,30.62,144.93,26.94,75.11,5.3,3984.53,taro
70.03,20.6,70.67,24.28,92.23,6.07,3081.09,taro
105.34,32.95,137.06,24.86,94.43,5.16,3312.07,taro
89.63,21.71,101.11,24.69,72.36,6.17,3984.17,taro
83.58,34.08,73.23,22.09,82.83,6.97,3691.52,taro
70.41,34.01,114.22,30.28,87.19,6.58,1562.43,taro
106.62,17.45,108.09,33.79,82.19,5.13,2073.1,taro
84.72,18.08,103.89,24.94,90.38,5.22,3207.0,taro
74.4,35.57,86.44,29.15,86.85,5.14,3560.86,taro
101.68,17.22,118.25,28.91,70.31,5.68,3922.31,taro
83.33,47.66,124.05,20.43,71.94,6.44,2886.42,taro
57.63,36.49,134.82,31.29,76.15,5.52,3919.59,taro
103.24,26.14,135.92,22.43,74.92,5.36,1719.3,taro
101.28,35.26,90.72,32.73,90.07,5.2,3110.35,taro
93.31,40.05,127.85,22.54,77.88,6.69,3745.98,taro
66.75,15.81,138.78,25.66,78.24,5.69,2539.24,taro
72.7,34.83,76.32,34.57,93.41,6.87,3698.19,taro
89.62,22.74,73.96,21.49,78.1,6.01,3983.13,taro
76.13,33.36,125.61,22.71,93.32,6.06,2190.64,taro
106.11,36.89,108.7,28.7,88.71,5.31,3662.08,taro
107.57,34.84,124.58,32.9,79.37,6.99,3201.25,taro
75.44,38.71,111.73,21.67,89.9,6.13,3489.61,taro
59.29,33.84,131.33,34.82,92.11,6.73,2118.65,taro
100.28,20.92,85.85,21.65,91.44,5.22,1845.28,taro
64.75,35.04,140.41,26.27,83.66,5.33,2164.86,taro
58.04,29.35,117.23,24.26,91.15,6.96,1800.39,taro
51.07,42.64,85.25,25.3,79.86,6.83,3147.1,taro
52.44,15.52,85.97,24.77,82.11,6.68,2287.04,taro
72.59,26.53,70.72,34.33,73.47,5.58,1823.26,taro
79.43,47.63,78.06,26.61,70.56,6.54,3103.07,taro
91.98,31.53,142.61,26.14,82.85,6.39,2801.4,taro
61.36,26.1,77.38,26.49,85.23,5.24,3076.47,taro
103.57,26.82,87.76,33.4,87.3,5.21,2520.28,taro
90.45,35.1,119.48,28.51,89.95,5.64,3271.16,taro
109.46,28.65,133.28,23.69,77.05,6.87,1564.85,taro
63.05,31.9,102.15,29.44,74.82,5.14,2423.33,taro
81.46,34.67,118.12,28.23,76.14,6.53,1719.45,taro
61.9,40.88,92.38,27.4,78.18,6.01,2366.64,taro
109.65,27.51,120.16,33.33,85.95,6.13,2923.07,taro
79.79,43.27,74.03,33.28,84.66,6.7,1525.98,taro
102.16,19.2,127.7,26.25,87.03,6.26,1908.49,taro
80.88,24.7,114.83,31.07,72.03,6.03,3044.07,taro
67.72,48.36,111.62,22.74,72.69,6.08,2438.1,taro
61.55,16.07,115.33,28.98,73.55,6.2,3879.93,taro
108.7,46.1,134.57,23.14,73.91,5.89,3049.08,taro
101.04,23.12,108.37,29.71,81.14,5.91,2062.79,taro
109.2,31.63,112.62,23.28,82.85,5.51,2005.84,taro
66.54,15.1,115.61,25.81,92.47,5.08,1608.0,taro
103.15,19.43,70.17,22.68,90.6,6.61,2350.33,taro
90.08,32.75,142.38,20.85,90.33,5.34,2479.05,taro
61.52,39.59,124.27,28.22,87.45,6.28,3441.11,taro
64.36,30.01,82.13,26.44,87.54,6.38,3273.57,taro
68.53,38.18,99.4,34.17,78.58,6.21,3375.36,taro
104.38,30.33,98.84,26.45,78.09,6.31,3831.79,taro
57.56,34.63,141.81,21.5,82.35,6.73,3751.13,taro
80.86,15.87,78.45,28.8,73.1,5.3,3430.29,taro
95.04,44.5,78.46,22.97,90.82,6.44,3514.89,taro
109.38,45.26,111.64,24.66,84.24,6.28,2338.28,taro
96.26,18.25,132.35,20.48,82.45,6.72,1716.24,taro
81.06,20.58,141.59,32.49,93.35,6.75,3341.38,taro
61.09,25.59,109.75,28.83,89.55,5.45,1820.69,taro
78.96,20.52,125.5,28.63,88.53,5.13,3911.74,taro
50.0,26.39,124.37,20.68,72.08,5.15,2953.77,taro
103.76,34.44,118.29,25.19,70.47,5.04,3720.77,taro
56.15,49.99,83.15,30.12,93.72,5.72,3336.08,taro
71.05,25.67,86.14,32.31,76.43,5.57,3997.42,taro
69.64,29.8,149.2,25.54,79.15,6.66,2279.83,taro
64.03,29.81,126.05,20.65,79.35,5.69,2112.05,taro
89.26,25.15,118.54,27.57,75.43,5.53,1926.5,taro
53.4,36.67,123.82,22.49,85.38,6.96,1686.01,taro
79.42,40.66,73.68,31.67,94.49,5.18,3555.57,taro
72.71,20.04,109.46,21.07,83.05,5.04,3321.53,taro
79.28,31.06,85.7,25.42,74.55,6.47,1997.56,taro
87.01,24.79,122.56,28.11,80.59,6.35,2539.31,taro
99.28,40.54,113.25,33.16,90.72,6.06,1671.12,taro
83.96,27.43,113.21,29.71,86.12,6.35,3198.17,taro
56.56,21.71,120.44,26.12,89.07,5.25,1978.81,taro
83.51,32.53,91.31,26.13,70.87,5.07,1737.32,taro
84.61,45.23,90.82,20.51,87.72,6.71,1845.43,taro
73.14,20.56,78.51,29.72,94.19,6.36,3962.04,taro
76.06,46.43,86.41,21.77,87.56,5.74,2294.22,taro
90.28,26.67,115.8,24.49,89.59,5.62,2837.49,taro
51.39,42.71,119.63,22.88,75.38,5.52,2941.33,taro
82.9,24.59,125.52,33.34,71.09,5.83,2983.8,taro
85.19,15.68,86.85,20.93,84.22,6.29,1899.36,taro
69.98,26.54,135.58,22.92,83.71,6.57,3573.95,taro
89.99,25.48,135.84,31.13,87.61,5.13,1608.16,taro
91.72,48.07,131.9,32.47,83.62,5.61,3194.34,taro
92.72,38.64,145.74,25.51,70.99,6.82,1901.25,taro
91.84,45.56,94.81,32.46,78.3,6.59,1674.57,taro
89.31,38.7,109.31,30.31,93.08,6.47,3903.24,taro
76.92,33.49,91.1,34.78,71.38,5.72,2244.24,taro
73.19,47.12,99.44,33.75,80.58,6.71,2804.38,taro
68.68,30.73,103.95,23.9,77.24,5.37,2340.0,taro
87.46,28.53,126.99,34.8,79.43,5.93,1910.28,taro
73.53,40.44,87.39,22.73,79.41,6.64,3059.14,taro
107.45,46.66,82.09,20.64,79.98,6.04,2788.93,taro
58.05,19.37,73.75,32.76,93.69,5.23,2032.81,taro
55.39,45.71,146.7,23.93,77.59,5.73,2756.16,taro
90.95,32.65,146.08,21.5,89.97,5.67,2443.87,taro
92.53,47.53,127.3,31.64,88.77,5.64,3392.33,taro
97.07,33.67,112.94,31.4,90.43,5.67,3503.91,taro
98.85,23.19,127.36,22.8,72.33,6.15,3771.63,taro
52.13,43.93,110.52,32.91,91.09,6.75,3422.18,taro
100.58,21.16,94.31,23.64,88.56,5.31,1955.57,taro
102.74,39.71,140.03,22.09,79.97,5.57,1524.2,taro
67.07,28.29,77.38,28.5,79.58,5.09,3259.95,taro
93.76,44.21,108.84,34.53,92.85,6.1,2612.38,taro
50.18,39.88,115.2,34.06,84.86,6.99,3634.55,taro
107.22,26.47,81.95,31.95,89.65,5.42,3411.86,taro
84.92,18.83,110.14,33.97,82.66,6.58,1572.27,taro
93.68,48.14,109.96,25.07,86.17,6.83,1941.92,taro
74.22,20.47,109.73,28.11,93.61,5.83,2917.39,taro
103.12,26.25,123.93,31.36,78.26,5.33,2757.27,taro
71.41,24.33,147.87,27.53,91.41,5.39,3848.61,taro
97.67,43.3,101.18,27.28,84.83,6.58,3622.64,taro
54.68,46.64,145.0,28.89,74.67,6.64,2871.47,taro
99.03,43.52,76.94,29.11,82.08,6.89,2241.6,taro
62.36,46.4,81.9,30.3,77.5,6.14,3040.55,taro
75.04,49.12,80.55,25.87,80.76,6.26,2518.15,taro
55.82,48.16,103.29,25.14,81.17,5.43,1750.55,taro
58.91,20.83,85.81,26.3,85.6,6.26,1500.24,taro
105.26,43.8,147.12,25.4,86.62,5.34,3542.58,taro
59.68,26.41,109.27,28.92,83.99,5.2,2554.19,taro
105.37,45.53,117.26,28.58,72.79,5.4,2131.6,taro
79.29,40.6,106.86,21.89,80.98,5.33,3377.87,taro
59.99,31.89,125.47,23.42,71.9,6.13,1635.51,taro
85.27,41.37,96.35,27.33,93.22,5.94,3991.39,taro
59.42,39.81,122.21,33.08,72.31,5.56,1830.45,taro
105.99,29.93,142.81,24.42,73.16,5.59,2992.94,taro
100.71,28.49,143.18,23.66,87.34,6.47,2184.91,taro
51.62,27.78,73.62,33.51,93.84,6.47,3316.71,taro
64.45,17.59,134.17,28.39,87.04,6.56,2523.59,taro
58.67,42.83,106.3,32.4,80.94,5.43,1927.51,taro
94.64,35.12,102.37,27.38,83.74,5.48,2445.41,taro
67.54,28.59,110.04,22.6,79.84,5.77,2215.01,taro
109.91,17.58,121.44,22.62,90.99,6.83,2503.69,taro
99.41,23.75,81.21,24.74,78.54,5.79,2432.4,taro
74.67,39.85,89.65,20.28,82.24,5.9,1650.16,taro
58.03,32.85,88.78,33.16,74.33,5.04,2618.91,taro
109.17,37.19,98.32,20.25,82.12,5.41,3119.39,taro
84.98,24.28,75.51,31.33,84.64,6.68,2149.5,taro
89.17,19.15,93.34,29.85,90.64,5.64,3497.13,taro
90.67,27.2,140.11,27.64,86.21,5.99,2631.8,taro
100.88,25.31,72.93,33.2,90.63,5.73,1963.63,taro
90.53,17.76,103.9,21.29,84.95,5.05,3073.1,taro
90.39,32.05,84.0,21.52,77.83,5.93,3105.52,taro
50.08,39.89,127.02,26.67,78.59,6.68,3461.47,taro
109.0,28.02,142.55,21.31,80.29,5.93,2602.19,taro
87.51,20.96,139.32,28.28,92.61,5.01,3074.97,taro
74.75,32.68,129.5,23.41,75.12,6.41,2803.41,taro
64.02,31.94,106.76,30.37,70.07,6.17,3014.2,taro
94.73,46.12,105.22,25.14,72.56,5.67,1671.21,taro
98.17,43.25,103.38,23.89,72.95,6.7,3693.74,taro
65.98,36.76,90.69,23.38,70.53,6.15,1874.85,taro
50.74,18.67,95.1,30.04,75.07,6.78,2221.22,taro
69.87,22.63,90.3,21.11,77.37,6.72,3221.06,taro
102.52,18.67,106.45,23.44,88.03,6.94,3538.4,taro
52.12,26.08,72.29,20.6,71.99,5.55,2260.51,taro
74.03,29.17,131.71,22.12,73.94,6.25,2929.36,taro
59.24,44.83,96.32,25.5,80.51,5.65,2893.64,taro
73.32,24.08,142.36,24.63,87.46,5.69,2588.05,taro
64.16,41.33,128.98,20.33,71.5,6.84,3722.07,taro
80.37,32.27,134.99,22.08,86.34,5.95,3358.33,taro
51.81,35.75,114.54,32.61,86.92,6.76,3718.18,taro
74.49,19.81,120.42,33.11,71.87,6.12,1787.5,taro
51.62,38.79,124.55,29.01,91.48,5.16,1763.15,taro
101.87,32.61,91.84,31.07,92.36,6.38,3479.83,taro
66.95,25.11,139.13,29.22,75.85,6.05,3214.65,taro
63.11,37.92,73.37,24.56,86.85,5.3,2055.5,taro
102.75,38.6,109.91,23.16,78.54,6.15,1888.28,taro
78.9,29.31,108.13,21.58,72.66,6.93,3948.42,taro
75.57,42.61,122.46,21.75,77.42,5.63,2989.44,taro
84.8,47.32,133.2,32.85,92.28,6.6,2332.2,taro
62.9,35.01,125.17,25.8,91.21,6.92,2923.49,taro
77.4,44.5,71.94,21.94,91.14,6.46,2540.34,taro
103.33,27.3,120.71,29.52,74.61,5.57,3790.02,taro
61.0,21.08,108.37,21.38,92.37,5.2,3041.39,taro
70.39,43.15,117.18,25.82,94.6,5.13,2944.47,taro
109.37,39.18,129.18,20.48,70.53,5.07,3979.31,taro
108.77,26.71,93.28,22.19,78.23,5.74,3370.71,taro
101.98,41.14,121.72,31.49,88.46,5.95,2339.63,taro
66.97,38.78,146.74,28.72,92.81,5.03,3486.18,taro
101.22,37.08,144.72,28.85,76.01,5.43,2889.59,taro
104.39,17.53,118.35,31.55,72.89,5.23,2415.32,taro
66.43,21.94,85.9,21.96,85.27,6.38,3257.34,taro
81.94,48.35,140.44,34.36,79.72,6.76,3407.19,taro
70.4,18.73,124.61,22.05,77.34,6.0,3199.71,taro
105.57,35.76,123.71,24.65,87.18,5.88,3642.33,taro
73.55,31.39,104.61,32.17,93.84,5.65,2687.57,taro
92.36,46.34,109.5,21.63,79.22,6.1,2543.81,taro
61.19,16.29,124.99,34.89,92.98,6.37,3603.82,taro
65.34,36.79,74.85,30.61,94.25,6.72,2836.1,taro
97.32,48.04,87.28,31.9,76.75,6.75,1745.89,taro
60.69,40.22,83.98,22.37,83.89,6.67,2171.17,taro
100.47,43.28,116.33,29.7,71.01,5.73,2158.49,taro
59.0,28.64,98.39,30.93,84.95,6.83,1863.52,taro
53.58,33.71,70.08,31.82,82.65,5.98,2406.24,taro
72.5,30.09,71.28,21.25,82.63,5.3,3446.91,taro
66.47,18.43,88.82,25.36,70.88,5.28,2309.62,taro
68.63,43.01,137.46,22.9,73.1,6.27,3511.56,taro
107.82,15.24,103.09,31.01,90.71,5.12,3201.54,taro
67.34,17.61,109.13,22.37,88.43,6.48,3605.17,taro
72.65,15.47,90.78,27.02,87.35,5.76,2840.12,taro
81.46,20.77,119.84,26.59,90.2,6.38,1778.67,taro
79.33,39.59,76.96,31.89,75.55,6.01,3851.4,taro
84.28,29.84,70.54,22.0,84.47,5.99,2409.57,taro
105.39,26.64,112.97,28.53,83.19,5.96,2342.66,taro
104.53,30.78,112.28,29.85,71.69,6.56,2781.27,taro
89.43,42.02,139.93,25.88,90.29,5.52,3150.84,taro
56.16,15.7,77.66,24.79,70.78,6.26,2291.36,taro
94.18,16.61,87.34,26.12,79.57,5.26,3985.34,taro
67.07,40.24,87.6,33.17,79.69,6.8,2354.59,taro
50.52,33.1,111.98,21.8,75.87,6.57,1591.89,taro
79.37,33.56,125.1,20.56,84.64,5.01,2162.95,taro
79.98,46.89,80.13,22.54,86.73,5.75,3058.55,taro
109.85,49.54,98.3,27.56,92.62,5.18,2630.76,taro
72.65,25.32,149.54,31.0,79.72,6.66,2724.17,taro
102.37,24.32,87.89,23.71,83.46,5.58,1867.8,taro
109.68,46.52,120.8,33.37,93.39,6.35,2796.7,taro
102.92,34.87,80.14,25.5,81.15,6.87,3147.96,taro
102.52,41.52,94.79,30.78,74.88,5.82,3515.23,taro
86.72,43.89,90.38,31.25,75.06,6.09,2583.84,taro
83.39,19.74,98.9,30.0,83.96,6.1,2777.08,taro
106.63,47.71,98.81,25.28,83.87,5.19,2257.52,taro
63.85,22.82,121.08,25.77,74.28,6.78,3685.37,taro
101.75,28.68,74.56,21.6,76.9,5.44,3684.96,taro
109.18,43.58,128.39,28.83,89.25,6.89,3003.36,taro
59.28,20.74,116.71,25.0,92.76,6.22,3191.23,taro
50.35,32.46,104.49,30.59,79.57,6.95,3175.51,taro
89.6,47.18,149.62,22.97,90.26,5.32,2642.61,taro
56.01,36.82,107.48,29.43,86.95,6.24,2235.07,taro
100.22,34.31,109.19,34.81,77.09,6.06,3205.81,taro
57.51,27.4,134.14,23.55,82.33,6.26,3177.91,taro
93.7,45.31,101.43,30.6,88.3,5.6,3920.39,taro
101.91,25.15,124.01,30.77,80.79,6.73,3225.57,taro
89.49,22.73,102.63,26.51,88.34,6.24,1714.65,taro
68.46,31.56,128.94,31.15,82.26,5.23,2232.26,taro
65.28,42.34,84.4,26.97,86.77,6.93,3998.1,taro
107.18,40.14,129.72,31.39,91.57,6.9,2614.27,taro
74.99,31.12,122.79,31.63,91.76,5.91,2408.43,taro
109.0,23.12,87.76,30.73,74.49,5.8,2230.97,taro
60.12,35.29,99.88,26.93,74.9,6.54,2286.78,taro
70.56,23.83,104.75,26.95,83.24,6.94,3761.73,taro
108.75,26.75,92.86,20.9,84.21,6.09,2756.54,cacao
135.4,43.77,82.24,25.9,73.94,6.89,2149.5,cacao
73.35,59.32,65.34,21.44,81.26,6.51,2354.34,cacao
112.52,30.2,83.32,23.57,89.47,5.57,1947.44,cacao
135.35,69.26,107.74,20.76,81.23,6.1,2709.68,cacao
64.4,33.87,84.24,21.58,83.85,6.73,2556.78,cacao
95.22,64.53,59.64,22.6,79.79,5.59,1643.53,cacao
91.8,67.47,113.59,24.66,72.84,5.77,2066.32,cacao
76.81,28.73,97.16,25.81,75.83,6.67,2663.92,cacao
99.28,29.34,114.29,26.69,74.94,6.42,2107.53,cacao
110.83,46.32,83.98,27.36,82.27,5.62,1598.06,cacao
84.4,44.36,69.27,26.51,73.9,6.56,2659.73,cacao
69.95,54.29,117.3,21.93,88.19,6.41,2386.42,cacao
64.15,58.67,83.48,27.21,86.18,6.29,1895.47,cacao
71.33,32.22,110.69,21.24,77.69,6.0,2798.18,cacao
98.22,69.84,101.59,28.51,71.97,5.88,1703.17,cacao
97.09,57.32,61.83,21.3,82.29,5.85,2218.99,cacao
64.09,55.63,87.89,26.47,75.51,5.92,2702.04,cacao
117.48,51.09,93.97,20.94,87.12,6.65,2385.74,cacao
133.49,32.59,98.07,29.63,76.2,5.52,2602.3,cacao
60.56,64.26,53.94,26.53,77.54,5.81,2847.39,cacao
119.7,40.32,69.89,27.36,86.73,6.57,2459.98,cacao
78.23,63.38,102.48,25.17,80.23,6.35,2742.41,cacao
119.38,63.53,85.51,26.25,87.09,5.85,2166.03,cacao
109.65,66.18,51.11,22.13,74.69,5.99,1922.68,cacao
107.21,64.85,94.59,22.42,87.28,6.45,1828.44,cacao
88.93,60.55,101.73,25.77,72.9,6.7,1961.31,cacao
121.73,54.14,68.49,22.12,72.62,5.86,1736.74,cacao
109.36,51.95,91.03,26.42,86.3,6.87,1845.56,cacao
107.02,28.53,58.41,26.54,79.73,6.64,2138.52,cacao
70.21,64.24,55.8,21.89,75.54,6.99,2125.29,cacao
100.14,59.64,94.55,28.41,79.73,6.96,2695.22,cacao
92.11,42.16,115.06,26.84,82.43,6.64,2341.25,cacao
72.73,39.36,89.06,20.18,78.75,6.63,1746.35,cacao
65.16,62.62,93.21,21.77,86.13,6.49,2001.18,cacao
90.1,32.01,108.47,25.09,81.14,6.83,1523.75,cacao
65.35,32.27,52.1,26.58,82.68,5.82,1724.11,cacao
71.65,67.9,98.55,25.85,76.45,6.15,1634.11,cacao
139.85,58.98,93.5,25.88,80.09,5.89,1839.59,cacao
103.96,28.16,55.21,25.61,88.4,6.87,1516.24,cacao
68.59,51.24,109.39,29.54,87.21,6.52,1800.79,cacao
65.81,27.14,92.85,20.36,84.78,6.57,1619.42,cacao
132.53,48.49,113.31,29.02,73.94,6.07,1701.94,cacao
122.0,47.69,115.02,22.08,83.77,6.98,2498.07,cacao
65.5,51.48,62.59,20.31,76.7,5.9,2683.16,cacao
89.89,57.98,51.14,20.15,70.59,5.83,2060.98,cacao
108.63,69.37,74.81,20.56,73.9,6.85,2549.07,cacao
123.22,30.59,59.45,21.12,87.14,5.81,2464.73,cacao
101.29,49.5,63.68,26.35,70.86,6.99,1540.14,cacao
64.01,39.61,108.21,22.57,79.44,5.53,1618.32,cacao
108.64,33.75,98.6,27.85,87.01,5.7,2183.26,cacao
135.77,59.74,58.19,25.03,88.45,6.16,2756.13,cacao
99.67,29.81,60.35,20.47,73.91,6.84,2475.3,cacao
119.11,52.97,77.06,22.17,88.51,6.27,2221.65,cacao
139.69,42.28,109.79,28.62,74.65,5.64,2963.43,cacao
94.07,25.1,84.93,26.19,85.52,6.91,2872.76,cacao
135.21,26.45,99.82,22.26,73.75,6.7,2125.69,cacao
133.33,26.91,106.15,21.37,73.53,6.22,2093.38,cacao
98.89,67.3,96.02,22.9,73.46,6.13,2177.46,cacao
108.1,36.97,103.73,20.98,81.21,6.44,1810.25,cacao
126.08,52.69,95.2,24.98,88.19,6.54,2072.75,cacao
79.09,28.2,61.58,29.93,78.14,6.85,1755.85,cacao
94.03,68.22,56.38,25.94,88.38,6.92,2769.01,cacao
128.47,54.35,65.43,27.31,89.57,6.29,1891.05,cacao
105.88,56.08,64.58,27.19,81.75,6.42,1958.98,cacao
72.42,53.06,91.04,23.38,75.92,6.02,2234.83,cacao
137.99,59.36,109.62,25.06,80.52,5.81,2581.57,cacao
93.73,58.41,78.63,21.09,73.46,6.72,1887.92,cacao
81.15,66.82,96.03,21.14,72.87,5.91,2390.99,cacao
120.23,37.35,110.94,21.09,74.15,6.96,1702.12,cacao
131.05,56.68,55.12,24.84,80.38,6.9,2131.66,cacao
95.74,30.06,94.74,22.11,71.55,7.0,1904.44,cacao
71.28,56.48,107.52,20.64,72.11,5.64,1570.44,cacao
112.76,51.47,96.4,25.06,86.35,6.32,2878.12,cacao
98.85,60.58,78.52,24.35,86.98,5.66,2347.38,cacao
118.11,58.77,91.4,24.48,75.22,6.86,2054.68,cacao
123.92,26.42,66.25,23.46,83.43,5.98,1562.05,cacao
73.91,36.66,62.32,22.04,85.38,6.12,2107.77,cacao
137.33,45.1,114.94,22.99,78.01,6.09,2319.12,cacao
106.74,36.17,105.55,24.97,70.14,6.39,2697.09,cacao
80.04,26.7,106.5,29.76,71.53,6.91,2038.91,cacao
135.32,54.2,112.32,27.86,70.56,5.6,2288.62,cacao
70.37,45.75,116.82,22.95,79.78,6.08,2444.74,cacao
75.51,36.7,110.11,28.11,85.78,6.66,2189.16,cacao
118.31,42.42,57.05,23.93,73.17,6.09,1946.14,cacao
107.93,41.27,99.39,25.12,88.39,5.64,2531.56,cacao
113.79,67.78,76.01,23.05,73.45,5.9,2252.84,cacao
127.02,37.79,61.04,22.72,72.02,6.89,2808.94,cacao
84.68,36.11,113.38,20.02,82.01,6.87,2262.84,cacao
60.24,34.85,114.57,20.17,77.9,6.68,2757.14,cacao
98.21,35.46,91.98,22.64,75.11,6.71,1731.4,cacao
60.44,40.15,84.37,27.05,85.62,6.5,2439.76,cacao
113.26,37.22,76.77,26.16,71.31,5.94,2109.63,cacao
102.68,46.89,100.27,24.73,88.08,6.07,2288.06,cacao
60.26,38.97,110.66,23.34,75.06,6.32,1618.1,cacao
102.53,38.66,76.82,27.91,83.24,6.17,2366.27,cacao
121.35,58.56,62.97,23.01,76.96,5.78,1518.24,cacao
73.92,61.37,88.21,23.42,82.17,6.61,2031.64,cacao
97.29,27.89,91.8,23.56,78.67,6.13,2448.61,cacao
105.8,43.99,51.19,26.21,87.59,6.65,2972.42,cacao
71.13,35.01,87.75,22.36,70.69,6.1,1931.47,cacao
81.1,67.89,66.69,21.29,72.51,6.71,2572.27,cacao
70.36,34.89,102.31,22.75,89.63,6.31,1788.01,cacao
128.7,39.38,70.22,23.27,85.36,5.76,2072.68,cacao
62.47,62.2,73.85,22.48,81.6,6.56,2719.34,cacao
87.82,61.55,82.54,21.01,86.93,6.32,2403.7,cacao
135.0,50.16,50.39,28.71,75.7,6.25,1807.33,cacao
83.76,55.9,80.07,26.27,86.47,6.01,2352.51,cacao
122.21,57.18,87.79,23.83,78.15,6.15,2023.27,cacao
115.93,30.64,117.72,27.79,75.96,5.56,2566.95,cacao
118.75,68.36,67.76,20.83,88.3,5.89,2582.3,cacao
64.85,59.23,58.89,26.96,80.65,6.93,1555.38,cacao
83.36,28.13,111.54,25.94,80.7,5.7,2233.55,cacao
91.9,39.21,104.05,20.61,82.93,6.73,2860.96,cacao
119.67,37.71,92.04,21.41,72.34,6.46,2776.66,cacao
65.38,29.77,89.59,22.18,82.24,5.82,1674.72,cacao
103.65,63.8,97.96,28.19,75.33,6.83,2065.56,cacao
128.2,46.2,68.75,22.6,81.35,5.62,2895.08,cacao
81.72,40.1,66.33,20.03,83.85,6.39,2714.47,cacao
63.28,66.79,73.16,29.13,72.14,6.62,2369.04,cacao
88.66,28.56,92.33,20.26,80.03,6.41,2598.79,cacao
139.31,36.7,72.57,23.41,84.63,6.9,2961.49,cacao
135.66,64.57,119.37,23.76,88.97,6.64,1752.69,cacao
63.64,34.65,104.51,26.32,74.49,6.61,1711.98,cacao
125.75,60.74,118.08,21.5,88.13,6.01,2124.09,cacao
97.48,53.21,119.63,26.0,88.53,5.88,2097.62,cacao
100.36,39.53,118.38,27.26,79.58,6.63,2201.16,cacao
61.38,49.44,93.76,29.81,70.82,6.27,1647.23,cacao
71.92,52.47,66.21,27.49,80.28,5.83,2240.69,cacao
60.07,63.82,50.89,20.07,82.23,6.96,2783.9,cacao
80.16,33.85,93.83,28.23,77.24,6.15,1673.23,cacao
72.23,50.58,57.19,22.02,74.69,6.17,1568.42,cacao
99.98,66.79,51.71,26.31,86.72,5.97,1697.28,cacao
63.47,53.98,88.66,22.29,86.63,6.6,1914.64,cacao
120.27,36.02,97.27,21.19,83.84,5.86,2358.7,cacao
73.8,57.67,54.26,21.65,73.68,5.56,2617.52,cacao
138.48,60.03,110.24,20.06,72.36,6.34,2966.8,cacao
112.86,41.84,60.23,21.53,77.26,6.57,1547.73,cacao
128.17,67.37,112.22,29.13,70.31,6.97,2049.54,cacao
129.54,33.41,81.26,20.44,70.8,6.91,2715.91,cacao
102.39,48.65,102.41,23.42,85.24,6.23,2456.88,cacao
137.19,46.21,79.29,29.06,88.05,6.99,2326.29,cacao
87.54,35.82,52.39,27.27,74.67,6.41,2874.89,cacao
136.02,25.2,72.2,28.37,80.73,6.71,2779.98,cacao
95.41,41.15,81.88,26.53,77.34,6.66,2855.99,cacao
82.58,68.42,93.59,28.78,72.08,5.88,1981.53,cacao
84.23,32.73,110.77,24.19,89.26,6.38,1707.59,cacao
103.67,69.71,89.56,20.02,88.66,5.85,2532.79,cacao
101.21,39.64,69.78,29.29,88.24,6.27,1887.74,cacao
68.19,32.05,86.56,23.08,70.84,6.18,2619.28,cacao
131.34,51.34,100.63,23.64,79.92,6.59,2591.49,cacao
93.96,49.47,114.67,26.32,82.85,6.68,1672.83,cacao
101.83,68.17,75.32,22.95,82.02,5.83,2333.92,cacao
72.45,51.09,92.17,24.18,77.65,5.87,1996.38,cacao
99.87,36.14,104.8,27.09,75.39,5.65,1500.27,cacao
107.74,34.51,50.88,23.59,89.24,6.53,2786.65,cacao
71.58,28.3,50.81,29.56,76.0,6.19,2091.79,cacao
118.44,38.95,87.48,29.96,78.88,6.33,2253.79,cacao
124.25,37.01,61.93,27.54,78.31,6.87,2466.24,cacao
105.15,28.17,101.13,26.86,82.8,5.9,2920.11,cacao
85.73,31.85,119.1,27.46,78.3,6.9,1636.68,cacao
67.01,55.71,62.46,29.17,86.81,5.96,2833.26,cacao
63.43,49.69,115.49,28.55,77.12,5.77,1815.81,cacao
101.16,51.85,52.3,24.14,86.61,6.17,1753.76,cacao
136.39,36.98,105.89,21.94,78.46,6.24,2250.95,cacao
101.32,35.12,86.11,24.82,74.17,6.98,2798.35,cacao
131.01,55.85,61.19,25.68,86.43,5.56,2243.76,cacao
91.69,34.55,76.48,29.83,84.46,5.95,2408.03,cacao
79.73,52.49,112.73,25.57,84.67,6.18,2286.19,cacao
115.61,61.56,96.16,29.77,86.4,6.67,2767.65,cacao
82.5,44.44,89.51,24.62,86.95,5.54,1813.76,cacao
130.54,27.66,65.89,23.51,85.01,6.34,2931.91,cacao
78.23,64.25,69.8,22.45,79.97,5.61,2076.46,cacao
88.45,32.2,110.26,23.86,89.64,6.85,1792.22,cacao
100.41,52.08,107.33,28.86,82.48,5.55,2221.91,cacao
130.78,57.13,110.91,26.74,70.88,6.95,2877.03,cacao
70.13,30.07,87.74,27.57,77.64,5.7,2265.83,cacao
87.01,40.83,95.15,28.86,81.17,6.53,2489.92,cacao
104.09,38.98,76.45,23.16,88.35,6.74,2369.02,cacao
132.98,64.89,114.94,22.22,84.35,6.41,2600.75,cacao
81.07,56.27,78.69,28.34,85.91,5.82,1775.78,cacao
117.42,49.77,89.0,27.53,87.1,5.86,2333.31,cacao
126.32,64.28,70.12,21.04,74.66,6.92,2193.72,cacao
93.49,25.59,53.57,26.69,81.8,6.36,1665.48,cacao
